Vendor # @	Vendor Creation Date	Vendor name	Vendor country key	Vendor Type Description	Vendor Material type	company_code	Region Description	Posting Block for Company Code	Business Unit
1177315	10/7/18	AE LTD I	IL	PO	Contingent Workforce	3120	APAC	X	
1177315	10/7/18	AE LTD I	IL	PO	Contingent Workforce	3160	APAC	X	
1177315	10/7/18	AE LTD I	IL	PO	Contingent Workforce	4102	CALA		
1177315	10/7/18	AE LTD I	IL	PO	Contingent Workforce	5000	ISR		
1177315	10/7/18	AE LTD I	IL	PO	Contingent Workforce	5010	ISR	X	
1177315	10/7/18	AE LTD I	IL	PO	Contingent Workforce	5050	ISR		
1177315	10/7/18	AE LTD I	IL	PO	Contingent Workforce	5100	ISR		
1177315	10/7/18	AE LTD I	IL	PO	Contingent Workforce	6060	India	X	
1177315	10/7/18	AE LTD I	IL	PO	Contingent Workforce	9800	Open Market	X	
1177314	10/7/18	RH ANC E	CH	PO	Professional Services	2000	EMEA	X	U0046
1177314	10/7/18	RH ANC E	CH	PO	Professional Services	2006	EMEA	X	U0046
1177313	10/7/18	RH ANY L	CH	NPO	Professional Services	2300	EMEA		U7599
1177313	10/7/18	RH ANY L	CH	NPO	Professional Services	2480	EMEA	X	U7599
1177313	10/7/18	RH ANY L	CH	NPO	Professional Services	2630	EMEA	X	U7599
1177313	10/7/18	ID  CO F	US	PO	Hardware	1100	North America		
1177312	10/7/18	A 2TED25	GB	PO	Marketing & Creative	2150	EMEA		
1177312	10/7/18	AH INC A	US	NPO	Professional Services	1100	North America	X	U7599
1177311	10/7/18	ENTENTTE	US	NPO	License	1960	North America	X	18502
1177310	10/7/18	FISENTS 	US	NPO	License	1960	North America	X	18502
1177310	10/7/18	C GSICGR	CA	NPO	License	1960	North America		18502
1177309	10/7/18	EVI.V.IE	US	PO	Real Estate	1100	North America	X	
1177308	10/7/18	NTATDAA 	BR	PO	Contingent Workforce	4000	CALA		
1177308	10/7/18	MSSNTESI	CA	NPO	HR	1900	North America	X	U7599
1177307	10/7/18	MI LTD L	IL	PO	Facilities	5000	ISR		
1177307	10/7/18	MI LTD L	IL	PO	Facilities	5100	ISR	X	
1177306	10/7/18	UIXCNOX 	BR	PO	IT Services	4000	CALA		
1177306	10/7/18	L K PCKO	US	PO	Professional Services	1100	North America	X	
1177306	10/7/18	L K PCKO	US	PO	Professional Services	1900	North America	X	
1177306	10/7/18	L K PCKO	US	PO	Professional Services	2800	EMEA		
1177306	10/7/18	L K PCKO	US	PO	Professional Services	5000	ISR	X	
1177305	10/7/18	MTUINGUM	IL	PO	Contingent Workforce	1100	North America	X	
1177305	10/7/18	MTUINGUM	IL	PO	Contingent Workforce	1180	North America	X	
1177305	10/7/18	MTUINGUM	IL	PO	Contingent Workforce	1900	North America	X	
1177305	10/7/18	MTUINGUM	IL	PO	Contingent Workforce	2006	EMEA	X	
1177305	10/7/18	MTUINGUM	IL	PO	Contingent Workforce	2182	EMEA	X	
1177305	10/7/18	MTUINGUM	IL	PO	Contingent Workforce	2300	EMEA	X	
1177305	10/7/18	MTUINGUM	IL	PO	Contingent Workforce	2500	EMEA	X	
1177305	10/7/18	MTUINGUM	IL	PO	Contingent Workforce	2540	EMEA	X	
1177305	10/7/18	MTUINGUM	IL	PO	Contingent Workforce	2620	EMEA	X	
1177305	10/7/18	MTUINGUM	IL	PO	Contingent Workforce	2670	EMEA		
1177305	10/7/18	MTUINGUM	IL	PO	Contingent Workforce	2800	EMEA	X	
1177305	10/7/18	MTUINGUM	IL	PO	Contingent Workforce	2900	EMEA	X	
1177305	10/7/18	MTUINGUM	IL	PO	Contingent Workforce	5000	ISR		
1177305	10/7/18	MTUINGUM	IL	PO	Contingent Workforce	6000	India		
1177305	10/7/18	HESERSSI	CA	PO	Additionals	1960	North America	X	
1177304	10/7/18	HON LPN 	US	PO	Hardware	1100	North America	X	
1177303	10/7/18	N LLTDLA	IE	PO	Real Estate	2900	EMEA		
1177303	10/7/18	N LLTDLA	IE	PO	Real Estate	2912	EMEA		
1177303	10/7/18	N LLTDLA	IE	PO	Real Estate	3170	APAC		
1177302	10/7/18	OICNALCI	LB	PO	License	2150	EMEA		
1177302	10/7/18	TCOTEDOM	IN	PO	Hardware	6000	India		
1177302	10/7/18	TCOTEDOM	IN	PO	Hardware	6002	India		
1177302	10/7/18	TCOTEDOM	IN	PO	Hardware	6012	India		
1177302	10/7/18	TCOTEDOM	IN	PO	Hardware	6014	India	X	15700
1177302	10/7/18	TCOTEDOM	IN	PO	Hardware	6060	India		
1177302	10/7/18	TCOTEDOM	IN	PO	Hardware	9802	Open Market	X	15700
1177301	10/7/18	CNTARLTE	LU	PO	License	2150	EMEA		
1177300	10/7/18	COMLESMP	IL	PO	Hardware	5000	ISR		
1177300	10/7/18	LNTLTDTE	IL	PO	HR	5000	ISR	X	
1177299	10/7/18	LONANANI	ES	PO	Hardware	2540	EMEA	X	
1177299	10/7/18	LONANANI	ES	PO	Hardware	2542	EMEA	X	
1177299	10/7/18	LONANANI	ES	PO	Hardware	2912	EMEA	X	
1177299	10/7/18	WN INC G	ZA	PO	Professional Services	2005	EMEA		U0046
1177299	10/7/18	WN INC G	ZA	PO	Professional Services	2300	EMEA		U0046
1177299	10/7/18	WN INC G	ZA	PO	Professional Services	2800	EMEA		U0046
1177299	10/7/18	WN INC G	ZA	PO	Professional Services	5000	ISR		
1177299	10/7/18	WN INC G	ZA	PO	Professional Services	7000	EMEA		U7395
1177299	10/7/18	WN INC G	ZA	PO	Professional Services	7004	EMEA		
1177298	10/7/18	GOFLTDF 	GB	PO	Marketing & Creative	2150	EMEA		
1177298	10/7/18	GOFLTDF 	GB	PO	Marketing & Creative	2160	EMEA	X	
1177298	10/7/18	CQUINCUI	US	PO	Software	1900	North America	X	
1177296	10/7/18	ECALLCAN	US	PO	Travel	1100	North America		
1177296	10/7/18	TFEDACE 	GB	NPO	Professional Services	2150	EMEA	X	U7599
1177296	10/7/18	TFEDACE 	GB	NPO	Professional Services	2506	EMEA		U7599
1177295	10/7/18	EOFD PFT	IL	NPO	Contingent Workforce	2200	EMEA	X	
1177295	10/7/18	EOFD PFT	IL	NPO	Contingent Workforce	2500	EMEA	X	
1177295	10/7/18	EOFD PFT	IL	NPO	Contingent Workforce	2800	EMEA	X	
1177295	10/7/18	EOFD PFT	IL	NPO	Contingent Workforce	2900	EMEA		
1177295	10/7/18	EOFD PFT	IL	NPO	Contingent Workforce	5000	ISR		99999
1177295	10/7/18	ROTINCTT	US	PO	Facilities	1100	North America		
1177294	10/7/18	 STIPETE	GB	NPO	License	1960	North America	X	18502
1177293	10/7/18	DTRRKSRY	CA	NPO	License	1960	North America	X	18502
1177293	10/7/18	EOAOADAD	CA	NPO	License	1960	North America		18502
1177292	10/7/18	EUPLTDPP	IL	PO	Contingent Workforce	1116	North America	X	
1177292	10/7/18	EUPLTDPP	IL	PO	Contingent Workforce	2300	EMEA	X	
1177292	10/7/18	EUPLTDPP	IL	PO	Contingent Workforce	2800	EMEA		
1177292	10/7/18	EUPLTDPP	IL	PO	Contingent Workforce	5000	ISR		
1177292	10/7/18	AD LMS D	US	NPO	License	1960	North America	X	18502
1177291	10/7/18	BE ONS C	CA	PO	IT Services	1900	North America		
1177290	10/7/18	AAMROLMA	AU	PO	Facilities	3002	APAC	X	
1177290	10/7/18	TANLLON 	CR	PO	Contingent Workforce	1114	North America	X	
1177289	10/7/18	LOMLTDM 	IL	PO	Hardware	5000	ISR		
1177289	10/7/18	LOMLTDM 	IL	PO	Hardware	5050	ISR	X	
1177289	10/7/18	LOMLTDM 	IL	PO	Hardware	5100	ISR		
1177289	10/7/18	GGBLTDBA	IL	PO	Facilities	5000	ISR		
1177288	10/7/18	RBLINCLU	CA	PO	Facilities	1960	North America	X	
1177287	10/7/18	OINLLPN 	US	PO	Waste	1100	North America	X	
1177286	10/7/18	NURGEVRI	IL	PO	HR	5000	ISR	X	
1177286	10/7/18	RL NTE S	IL	PO	Events	2800	EMEA	X	
1177286	10/7/18	RL NTE S	IL	PO	Events	5000	ISR		
1177285	10/7/18	TPO COOL	US	NPO	Professional Services	1100	North America	X	U7599
1177285	10/7/18	TPO COOL	US	NPO	Professional Services	1102	North America	X	U7599
1177285	10/7/18	TPO COOL	US	NPO	Professional Services	1108	North America	X	U7599
1177285	10/7/18	TPO COOL	US	NPO	Professional Services	1110	North America	X	U7599
1177285	10/7/18	TPO COOL	US	NPO	Professional Services	1112	North America	X	U7599
1177285	10/7/18	TPO COOL	US	NPO	Professional Services	1114	North America	X	U7599
1177285	10/7/18	TPO COOL	US	NPO	Professional Services	1116	North America	X	U7599
1177285	10/7/18	TPO COOL	US	NPO	Professional Services	1120	North America	X	U7599
1177285	10/7/18	TPO COOL	US	NPO	Professional Services	1160	North America	X	U7599
1177285	10/7/18	TPO COOL	US	NPO	Professional Services	1200	North America	X	U7599
1177285	10/7/18	TPO COOL	US	NPO	Professional Services	1334	North America		U7599
1177285	10/7/18	TPO COOL	US	NPO	Professional Services	1380	North America	X	U7599
1177285	10/7/18	TPO COOL	US	NPO	Professional Services	4180	North America	X	U7599
1177285	10/7/18	TPO COOL	US	NPO	Professional Services	9800	Open Market	X	U7599
1177285	10/7/18	N FLTDFO	IL	PO	Events	5000	ISR	X	
1177284	10/7/18	LANLTDND	IL	PO	Events	5000	ISR		
1177284	10/7/18	LANLTDND	IL	PO	Events	5100	ISR	X	
1177283	10/7/18	LEDTEDDI	GB	PO	License	2150	EMEA		
1177283	10/7/18	BCOOUPOM	PL	PO	Marketing & Creative	2150	EMEA		
1177282	10/7/18	TDILTDIC	IL	PO	Contingent Workforce	1100	North America	X	
1177282	10/7/18	TDILTDIC	IL	PO	Contingent Workforce	2200	EMEA	X	
1177282	10/7/18	TDILTDIC	IL	PO	Contingent Workforce	2300	EMEA	X	
1177282	10/7/18	TDILTDIC	IL	PO	Contingent Workforce	2800	EMEA	X	
1177282	10/7/18	TDILTDIC	IL	PO	Contingent Workforce	2900	EMEA	X	
1177282	10/7/18	TDILTDIC	IL	PO	Contingent Workforce	3104	APAC	X	
1177282	10/7/18	TDILTDIC	IL	PO	Contingent Workforce	4000	CALA	X	
1177282	10/7/18	TDILTDIC	IL	PO	Contingent Workforce	5000	ISR		
1177282	10/7/18	DGTLTDTO	IE	PO	Hardware	2900	EMEA	X	
1177281	10/7/18	NANLINND	CH	NPO	Professional Services	1000	EMEA	X	U7393
1177281	10/7/18	NANLINND	CH	NPO	Professional Services	2006	EMEA	X	U7393
1177280	10/7/18	TTATEDAI	GB	PO	License	2150	EMEA		
1177280	10/7/18	TTATEDAI	GB	PO	License	2160	EMEA	X	
1177280	10/7/18	WY DIA M	GB	NPO	Marketing & Creative	2150	EMEA	X	18694
1177279	10/7/18	SE  NA W	US	PO	Facilities	1112	North America	X	
1177279	10/7/18	IN LTD E	AU	NPO	Facilities	3002	APAC		U3540
1177279	10/7/18	IN LTD E	AU	NPO	Facilities	3014	APAC		U3540
1177279	10/7/18	IN LTD E	AU	NPO	Facilities	3174	APAC		U3540
1177277	10/7/18	MCOLMSOO	US	NPO	License	1960	North America	X	18502
1177276	10/7/18	LDOLTDOW	CA	NPO	License	1960	North America		18502
1177276	10/7/18	LE NTE V	CA	NPO	License	1960	North America	X	18502
1177275	10/7/18	R INC.IN	CA	PO	Contingent Workforce	1900	North America		
1177274	10/7/18	RO TED T	IN	PO	HR	6000	India	X	
1177274	10/7/18	RO TED T	IN	PO	HR	6002	India	X	
1177274	10/7/18	RO TED T	IN	PO	HR	6060	India	X	
1177273	10/7/18	C CLTDCO	IL	PO	Facilities	1100	North America		
1177273	10/7/18	C CLTDCO	IL	PO	Facilities	2800	EMEA	X	
1177273	10/7/18	C CLTDCO	IL	PO	Facilities	5000	ISR		
1177273	10/7/18	C CLTDCO	IL	PO	Facilities	5010	ISR	X	
1177273	10/7/18	C CLTDCO	IL	PO	Facilities	6000	India		
1177273	10/7/18	C CLTDCO	IL	PO	Facilities	6002	India		
1177273	10/7/18	C CLTDCO	IL	PO	Facilities	6012	India		
1177273	10/7/18	C CLTDCO	IL	PO	Facilities	6060	India		
1177273	10/7/18	THENEREV	IL	PO	Contingent Workforce	5000	ISR	X	
1177272	10/7/18	SHEINCER	CA	NPO	License	1960	North America	X	18502
1177272	10/7/18	TX LTD I	IL	PO	Contingent Workforce	1100	North America		
1177272	10/7/18	TX LTD I	IL	PO	Contingent Workforce	1110	North America	X	
1177272	10/7/18	TX LTD I	IL	PO	Contingent Workforce	1900	North America		
1177272	10/7/18	TX LTD I	IL	PO	Contingent Workforce	2200	EMEA		
1177272	10/7/18	TX LTD I	IL	PO	Contingent Workforce	2300	EMEA		
1177272	10/7/18	TX LTD I	IL	PO	Contingent Workforce	2500	EMEA		
1177272	10/7/18	TX LTD I	IL	PO	Contingent Workforce	2502	EMEA		
1177272	10/7/18	TX LTD I	IL	PO	Contingent Workforce	2540	EMEA		
1177272	10/7/18	TX LTD I	IL	PO	Contingent Workforce	2800	EMEA		
1177272	10/7/18	TX LTD I	IL	PO	Contingent Workforce	2900	EMEA		
1177272	10/7/18	TX LTD I	IL	PO	Contingent Workforce	3100	APAC	X	
1177272	10/7/18	TX LTD I	IL	PO	Contingent Workforce	3120	APAC		
1177272	10/7/18	TX LTD I	IL	PO	Contingent Workforce	4000	CALA		
1177272	10/7/18	TX LTD I	IL	PO	Contingent Workforce	5000	ISR		
1177272	10/7/18	TX LTD I	IL	PO	Contingent Workforce	5010	ISR	X	
1177272	10/7/18	TX LTD I	IL	PO	Contingent Workforce	6000	India	X	
1177272	10/7/18	TX LTD I	IL	PO	Contingent Workforce	6002	India	X	
1177271	10/7/18	INGLOGG 	CN	PO	Waste	3200	APAC	X	
1177270	10/7/18	RT ARK P	CA	PO	Additionals	1960	North America	X	
1177270	10/7/18	EER CORL	US	PO	Facilities	1100	North America	X	
1177269	10/7/18	RSE ASER	CZ	PO	Facilities	2670	EMEA		
1177268	10/7/18	NNSLLPS 	US	PO	Professional Services	1100	North America	X	
1177268	10/7/18	NNSLLPS 	US	PO	Professional Services	1114	North America	X	
1177268	10/7/18	NNSLLPS 	US	PO	Professional Services	1220	North America	X	
1177268	10/7/18	NNSLLPS 	US	PO	Professional Services	1900	North America	X	
1177268	10/7/18	NNSLLPS 	US	PO	Professional Services	1944	North America	X	
1177268	10/7/18	NNSLLPS 	US	PO	Professional Services	2300	EMEA	X	
1177268	10/7/18	NNSLLPS 	US	PO	Professional Services	2800	EMEA		
1177268	10/7/18	NNSLLPS 	US	PO	Professional Services	2900	EMEA	X	
1177268	10/7/18	NNSLLPS 	US	PO	Professional Services	9800	Open Market	X	
1177267	10/7/18	T O STOR	IL	PO	Contingent Workforce	2300	EMEA	X	
1177267	10/7/18	T O STOR	IL	PO	Contingent Workforce	5000	ISR		
1177266	10/7/18	OE LTD J	GB	NPO	License	2150	EMEA	X	18501
1177266	10/7/18	GALVOYL 	US	PO	Professional Services	2150	EMEA		
1177265	10/7/18	TA SRO S	CZ	PO	Facilities	2670	EMEA		
1177265	10/7/18	FINANYNS	US	NPO	Professional Services	1100	North America		U7599
1177265	10/7/18	FINANYNS	US	NPO	Professional Services	1102	North America		U7599
1177265	10/7/18	FINANYNS	US	NPO	Professional Services	1108	North America		U7599
1177265	10/7/18	FINANYNS	US	NPO	Professional Services	1110	North America	X	U7599
1177265	10/7/18	FINANYNS	US	NPO	Professional Services	1112	North America		U7599
1177265	10/7/18	FINANYNS	US	NPO	Professional Services	1114	North America		U7599
1177265	10/7/18	FINANYNS	US	NPO	Professional Services	1116	North America		U7599
1177265	10/7/18	FINANYNS	US	NPO	Professional Services	1120	North America		U7599
1177265	10/7/18	FINANYNS	US	NPO	Professional Services	1160	North America		U7599
1177265	10/7/18	FINANYNS	US	NPO	Professional Services	1200	North America		U7599
1177265	10/7/18	FINANYNS	US	NPO	Professional Services	1210	North America		U7599
1177265	10/7/18	FINANYNS	US	NPO	Professional Services	1220	North America		U7599
1177265	10/7/18	FINANYNS	US	NPO	Professional Services	1222	North America		U7599
1177265	10/7/18	FINANYNS	US	NPO	Professional Services	1230	North America		U7599
1177265	10/7/18	FINANYNS	US	NPO	Professional Services	1334	North America		U7599
1177265	10/7/18	FINANYNS	US	NPO	Professional Services	1380	North America	X	U7599
1177265	10/7/18	FINANYNS	US	NPO	Professional Services	4180	North America		U7599
1177265	10/7/18	FINANYNS	US	NPO	Professional Services	9800	Open Market	X	U7599
1177264	10/7/18	TTALIMAI	GB	PO	License	2150	EMEA	X	
1177264	10/7/18	TTALIMAI	GB	PO	License	2160	EMEA	X	
1177263	10/7/18	EERL UR 	IE	PO	HR	2900	EMEA		
1177263	10/7/18	EERL UR 	IE	PO	HR	2912	EMEA	X	
1177263	10/7/18	N SERSSZ	HU	NPO	Professional Services	2200	EMEA		U0046
1177263	10/7/18	N SERSSZ	HU	NPO	Professional Services	2300	EMEA		U0046
1177262	10/7/18	RN LLP R	GB	PO	IT Services	1230	North America	X	
1177262	10/7/18	RN LLP R	GB	PO	IT Services	2150	EMEA		
1177262	10/7/18	AETTEDT2	IE	PO	Contingent Workforce	2900	EMEA	X	
1177261	10/7/18	AELLTDLE	IL	PO	Learning & Development	5000	ISR		
1177261	10/7/18	AELLTDLE	IL	PO	Learning & Development	5100	ISR	X	
1177260	10/7/18	NEH. LHI	IL	NPO	Vehicles	5050	ISR	X	U7391
1177260	10/7/18	LE CIL M	CA	NPO	License	1960	North America	X	18502
1177259	10/7/18	ROOONSO 	CA	NPO	License	1960	North America	X	18502
1177259	10/7/18	EOOINCOR	CA	NPO	License	1960	North America	X	18502
1177258	10/7/18	LOI COIS	US	NPO	Facilities	1100	North America		U3540
1177258	10/7/18	R CTEDCA	CA	NPO	Real Estate	1100	North America	X	U7363
1177258	10/7/18	R CTEDCA	CA	NPO	Real Estate	1900	North America		U7363
1177258	10/7/18	R CTEDCA	CA	NPO	Real Estate	1960	North America	X	U7363
1177256	10/7/18	SDEAD	FR	PO	Learning & Development	2300	EMEA		
1177256	10/7/18	SDEAD	FR	PO	Learning & Development	2540	EMEA		
1177256	10/7/18	SDEAD	FR	PO	Learning & Development	5000	ISR	X	
1177256	10/7/18	WTASATAR	BR	NPO	License	1960	North America	X	18502
1177255	10/7/18	EWILLCIC	US	PO	Contingent Workforce	1100	North America	X	
1177255	10/7/18	KKTA	IN	PO	Waste	6000	India	X	
1177254	10/7/18	E S SASA	FR	PO	Software	1116	North America	X	
1177254	10/7/18	E S SASA	FR	PO	Software	1960	North America	X	
1177253	10/7/18	IY IES A	FR	NPO	Professional Services	2640	EMEA	X	U0046
1177253	10/7/18	LSOLTDOF	IL	PO	Contingent Workforce	2800	EMEA	X	
1177253	10/7/18	LSOLTDOF	IL	PO	Contingent Workforce	5000	ISR	X	
1177253	10/7/18	LSOLTDOF	IL	PO	Contingent Workforce	5062	ISR		
1177253	10/7/18	LSOLTDOF	IL	PO	Contingent Workforce	6000	India	X	
1177252	10/7/18	IITLTDT 	IL	NPO	Vehicles	5000	ISR		U7391
1177252	10/7/18	IITLTDT 	IL	NPO	Vehicles	5100	ISR	X	U7391
1177252	10/7/18	N SLTDSY	IL	PO	Contingent Workforce	5000	ISR		
1177252	10/7/18	N SLTDSY	IL	PO	Contingent Workforce	5050	ISR	X	
1177251	10/7/18	CY LTD G	IL	PO	Contingent Workforce	1100	North America	X	
1177251	10/7/18	CY LTD G	IL	PO	Contingent Workforce	2300	EMEA	X	
1177251	10/7/18	CY LTD G	IL	PO	Contingent Workforce	5000	ISR		
1177251	10/7/18	CY LTD G	IL	PO	Contingent Workforce	5100	ISR	X	
1177250	10/7/18	 RONCHOP	CH	PO	Hardware	2220	EMEA	X	
1177250	10/7/18	 RONCHOP	CH	PO	Hardware	2800	EMEA	X	
1177249	10/7/18	O WTEDWO	IN	PO	Travel	2520	EMEA		
1177249	10/7/18	O WTEDWO	IN	PO	Travel	3104	APAC		
1177248	10/7/18	IR LTD C	IL	PO	Facilities	5000	ISR	X	
1177248	10/7/18	UOCTEDCA	GB	PO	License	2150	EMEA		
1177248	10/7/18	UOCTEDCA	GB	PO	License	2160	EMEA	X	
1177246	10/7/18	O RENTRO	AE	PO	License	2150	EMEA		
1177244	10/7/18	MA LTD C	ZA	PO	Professional Services	2005	EMEA		U7609
1177243	10/7/18	I ALTDAN	RO	PO	Professional Services	2300	EMEA	X	U0046
1177243	10/7/18	I ALTDAN	RO	PO	Professional Services	2780	EMEA		U0046
1177243	10/7/18	613INC3 	CA	NPO	License	1960	North America	X	18502
1177242	10/7/18	OSTONSTE	US	NPO	License	1960	North America	X	18502
1177242	10/7/18	ACEINCEN	CA	NPO	License	1960	North America		18502
1177241	10/7/18	U SMBHSE	DE	PO	HR	2174	EMEA		
1177240	10/7/18	DASITYSH	IL	NPO	Facilities	5000	ISR		U3540
1177239	10/7/18	WORINCRM	US	NPO	License	1960	North America	X	18502
1177239	10/7/18	I DLTDDA	CA	PO	IT Services	1900	North America	X	
1177238	10/7/18	0OLLLCLD	US	PO	Facilities	1100	North America	X	
1177238	10/7/18	V TINCTE	CA	PO	Hardware	1116	North America	X	
1177237	10/7/18	MANINCNS	US	PO	Professional Services	1116	North America	X	18696
1177237	10/7/18	MANINCNS	US	PO	Professional Services	1960	North America	X	
1177236	10/7/18	CS LTD I	AU	NPO	Professional Services	3002	APAC		U7393
1177236	10/7/18	CS LTD I	AU	NPO	Professional Services	3014	APAC		U7393
1177236	10/7/18	LISLTDSR	IL	PO	Facilities	5000	ISR		
1177236	10/7/18	LISLTDSR	IL	PO	Facilities	5010	ISR	X	
1177236	10/7/18	LISLTDSR	IL	PO	Facilities	5100	ISR		
1177235	10/7/18	ME LTD B	IL	PO	Facilities	5000	ISR		
1177235	10/7/18	ME LTD B	IL	PO	Facilities	5100	ISR	X	
1177235	10/7/18	UAMLTDM 	IL	PO	HR	5000	ISR	X	
1177234	10/7/18	N ASDNAN	MY	PO	Professional Services	3100	APAC		
1177234	10/7/18	N ASDNAN	MY	PO	Professional Services	3102	APAC	X	
1177234	10/7/18	N ASDNAN	MY	PO	Professional Services	3112	APAC		
1177234	10/7/18	N ASDNAN	MY	PO	Professional Services	3132	APAC	X	
1177234	10/7/18	N ASDNAN	MY	PO	Professional Services	6000	India	X	U7609
1177233	10/7/18	C EE LEX	IN	PO	Facilities	6000	India		
1177233	10/7/18	C EE LEX	IN	PO	Facilities	6002	India	X	
1177233	10/7/18	ACOLTDON	IL	PO	Facilities	5000	ISR		
1177232	10/7/18	TNBLTDBO	GB	PO	Events	2300	EMEA		
1177232	10/7/18	NELURGLS	DE	NPO	Professional Services	2150	EMEA	X	U7429
1177231	10/7/18	VUEMBIE 	CA	NPO	Professional Services	1900	North America	X	U7599
1177230	10/7/18	E FTEDFI	CY	PO	Professional Services	2800	EMEA	X	
1177230	10/7/18	E FTEDFI	CY	PO	Professional Services	2804	EMEA	X	
1177230	10/7/18	IRSTEDSA	GB	PO	License	2150	EMEA		
1177230	10/7/18	IRSTEDSA	GB	PO	License	2160	EMEA	X	
1177230	10/7/18	IRSTEDSA	GB	PO	License	2163	EMEA	X	
1177229	10/7/18	NO RCO G	MX	NPO	Contingent Workforce	2150	EMEA	X	U7436
1177229	10/7/18	UE I K P	CZ	NPO	Professional Services	2670	EMEA		U7957
1177228	10/7/18	PTEEAMEA	IL	PO	Contingent Workforce	1100	North America	X	
1177228	10/7/18	PTEEAMEA	IL	PO	Contingent Workforce	2200	EMEA	X	
1177228	10/7/18	PTEEAMEA	IL	PO	Contingent Workforce	2300	EMEA		
1177228	10/7/18	PTEEAMEA	IL	PO	Contingent Workforce	2900	EMEA	X	
1177228	10/7/18	PTEEAMEA	IL	PO	Contingent Workforce	3002	APAC	X	
1177228	10/7/18	PTEEAMEA	IL	PO	Contingent Workforce	5000	ISR		
1177228	10/7/18	PTEEAMEA	IL	PO	Contingent Workforce	5050	ISR	X	
1177228	10/7/18	I TACETO	GB	PO	Additionals	2150	EMEA		
1177227	10/7/18	T HANDHE	TH	NPO	Professional Services	3108	APAC	X	U7599
1177226	10/7/18	LOI, IIS	US	PO	Hardware	1100	North America		
1177226	10/7/18	WORLBORI	AU	PO	Learning & Development	3002	APAC	X	
1177225	10/7/18	ISCINCC 	CA	NPO	License	1960	North America	X	18502
1177224	10/7/18	NRNLLCN 	US	NPO	License	1116	North America		18500
1177223	10/7/18	 PEINCES	US	PO	Facilities	1100	North America	X	
1177223	10/7/18	RCTLTDT 	IL	PO	Contingent Workforce	2800	EMEA	X	
1177223	10/7/18	RCTLTDT 	IL	PO	Contingent Workforce	5000	ISR		
1177223	10/7/18	RCTLTDT 	IL	PO	Contingent Workforce	5100	ISR		
1177222	10/7/18	EIPINCPE	US	NPO	License	1960	North America	X	18502
1177222	10/7/18	NA RP. P	CA	PO	Hardware	1226	North America	X	
1177222	10/7/18	NA RP. P	CA	PO	Hardware	1900	North America		
1177222	10/7/18	NA RP. P	CA	PO	Hardware	1944	North America	X	
1177222	10/7/18	NA RP. P	CA	PO	Hardware	1950	North America	X	
1177221	10/7/18	HESIONS 	US	PO	IT Services	1100	North America	X	
1177220	10/7/18	TE ONS T	US	NPO	License	1960	North America	X	18502
1177220	10/7/18	 MMLTDMU	IE	PO	Contingent Workforce	2900	EMEA	X	
1177219	10/7/18	ERCLTDCH	IL	PO	Facilities	5000	ISR		
1177219	10/7/18	ERCLTDCH	IL	PO	Facilities	5050	ISR		
1177219	10/7/18	ERYEIRY 	US	PO	Additionals	1114	North America	X	
1177218	10/7/18	AE  BV N	NL	PO	Contingent Workforce	2900	EMEA	X	
1177218	10/7/18	L PLTDPL	IL	NPO	Facilities	5000	ISR		U3540
1177218	10/7/18	L PLTDPL	IL	NPO	Facilities	5100	ISR	X	U3540
1177217	10/7/18	ESEORSEL	CA	PO	Facilities	1960	North America	X	
1177216	10/7/18	L TNKSTR	IN	PO	Hardware	6000	India		
1177216	10/7/18	L TNKSTR	IN	PO	Hardware	6002	India		
1177216	10/7/18	L TNKSTR	IN	PO	Hardware	6012	India		
1177216	10/7/18	L TNKSTR	IN	PO	Hardware	6060	India		
1177215	10/7/18	 NKLTDK 	IL	NPO	Contingent Workforce	2300	EMEA		
1177215	10/7/18	 NKLTDK 	IL	NPO	Contingent Workforce	2800	EMEA		
1177215	10/7/18	 NKLTDK 	IL	NPO	Contingent Workforce	2900	EMEA	X	
1177215	10/7/18	 NKLTDK 	IL	NPO	Contingent Workforce	5000	ISR		99999
1177215	10/7/18	 NKLTDK 	IL	NPO	Contingent Workforce	5050	ISR		99999
1177215	10/7/18	 NKLTDK 	IL	NPO	Contingent Workforce	5100	ISR	X	99999
1177215	10/7/18	AASNC.SE	US	PO	Software	2900	EMEA		
1177214	10/7/18	O PTEDPA	GB	PO	License	2150	EMEA	X	
1177213	10/7/18	TY LTD B	IE	PO	Facilities	2140	EMEA	X	
1177213	10/7/18	TY LTD B	IE	PO	Facilities	2142	EMEA		
1177213	10/7/18	TY LTD B	IE	PO	Facilities	2900	EMEA	X	
1177213	10/7/18	ROU LIUN	GB	PO	License	2150	EMEA		
1177213	10/7/18	ROU LIUN	GB	PO	License	2160	EMEA	X	
1177213	10/7/18	ROU LIUN	GB	PO	License	2163	EMEA	X	
1177212	10/7/18	ESETEDEL	US	PO	Software	1100	North America		
1177212	10/7/18	ESETEDEL	US	PO	Software	1180	North America	X	
1177212	10/7/18	ESETEDEL	US	PO	Software	1460	North America	X	
1177212	10/7/18	ESETEDEL	US	PO	Software	1900	North America		
1177212	10/7/18	ESETEDEL	US	PO	Software	2200	EMEA		
1177212	10/7/18	ESETEDEL	US	PO	Software	2210	EMEA	X	
1177212	10/7/18	ESETEDEL	US	PO	Software	2300	EMEA		
1177212	10/7/18	ESETEDEL	US	PO	Software	2500	EMEA		
